A00-B99;;;;;A00-B99. ДЕЯКІ ІНФЕКЦІЙНІ ТА ПАРАЗИТАРНІ ХВОРОБИ;;
;H80-H83;;;;H80-H83. Хвороби внутрішнього вуха;;
;;H80;;;H80. Отосклероз;;
;;;H80.00;;Отосклероз з залученням овального вікна, необлітеруючий;;
;;;H80.10;;Отосклероз з залученням овального вікна, облітеруючий;;
;;;H80.20;;Отосклероз кохлеарний;;
;;;H80.80;;Iнші форми отосклерозу;;
;;;H80.90;;Отосклероз, неуточнений;;
;;H81;;;H81. Порушення вестибулярної функції;;
;;;H81.00;;Хвороба Меньєра;;
;;;H81.10;;Доброякісне пароксизмальне запаморочення;;
;;;H81.20;;Вестибулярний нейроніт;;
;;;H81.30;;Iнші периферичні запаморочення;;
;;;H81.40;;Запаморочення центрального походження;;
;;;H81.80;;Iнші порушення вестибулярної функції;;
;;;H81.90;;Порушення вестибулярної функції, неуточнене;;
;;H82;;;H82. Вестибулярні синдроми при хворобах, класифікованих в інших рубриках;;
;;;H82.00;;Вестибулярні синдроми при хворобах, класифікованих в інших рубриках;;
;;H83;;;H83. Iнші хвороби внутрішнього вуха;;
;;;H83.00;;Лабіринтит;;
;;;H83.10;;Лабіринтна фістула (нориця);;
;;;H83.20;;Лабіринтна дисфункція;;
;;;H83.30;;Шумові ефекти внутрішнього вуха;;
;;;H83.80;;Iнші уточнені хвороби внутрішнього вуха;;
;;;H83.90;;Хвороби внутрішнього вуха, неуточнені;;
;H90-H95;;;;H90-H95. Інші хвороби вуха;;
;;H90;;;H90. Кондуктивна і нейросенсорна втрата слуху;;
;;;H90.00;;Кондуктивна втрата слуху, двостороння;;
;;;H90.10;;Кондуктивна втрата слуху, одностороння з нормальним слухом на протилежному вусі ;;
;;;H90.20;;Кондуктивна втрата слуху, неуточнена;;
;;;H90.30;;Нейросенсорна втрата слуху, двостороння;;
;;;H90.40;;Нейросенсорна втрата слуху, одностороння з нормальним слухом на протилежному вусі ;;
;;;H90.50;;Нейросенсорна втрата слуху, неуточнена;;
;;;H90.60;;Змішана кондуктивна і нейросенсорна туговухість, двостороння;;
;;;H90.70;;Змішана кондуктивна і нейросенсорна туговухість, одностороння з нормальним слухом на протилежному вусі;;
;;;H90.80;;Змішана кондуктивна і нейросенсорна втрата слуху, неуточнена;;
;;H91;;;H91. Iнша втрата слуху;;
;;;H91.00;;Ототоксична втрата слуху;;
;;;H91.10;;Пресбіакузис;;
;;;H91.20;;Раптова ідіопатична втрата слуху;;
;;;H91.30;;Мутаційна глухота, не класифікована в інших рубриках;;
;;;H91.80;;Iнші уточнені форми втрати слуху;;
;;;H91.90;;Втрата слуху, неуточнена;;
;;H92;;;H92. Оталгія та виділення із вуха;;
;;;H92.00;;Оталгія;;
;;;H92.10;;Оторея;;
;;;H92.20;;Кровотеча із вуха;;
;;H93;;;H93. Iнші хвороби вуха, не класифіковані в інших рубриках;;
;;;H93.00;;Дегенеративні і судинні хвороби вуха;;
;;;H93.10;;Шум у вухах (суб'єктивний);;
;;;H93.20;;Iнші аномалії слухового сприйняття;;
;;;H93.30;;Хвороби слухового нерва;;
;;;H93.80;;Iнші уточнені хвороби вуха;;
;;;H93.90;;Хвороби вуха, неуточнені;;
;;H94;;;H94. Iнші ураження вуха при хворобах , класифікованих в інших рубриках;;
;;;H94.00;;Кохлеарний неврит при інфекційних і паразитарних хворобах, класифікованих в інших рубриках ;;
;;;H94.80;;Iнші уточнені ураження вуха при хворобах, класифікованих в інших рубриках;;
;;H95;;;H95. Ураження вуха і сосковидного відростку після медичних процедур, не класифіковані в інших рубриках ;;
;;;H95.00;;Рецидивна холестеатома порожнини після мастоідектомії;;
;;;H95.10;;Iнші ураження після мастоідектомії;;
